Chr	Sites	Strand	Gene	Transcript	NonCR	AGcov	Acov	Genecov	Ratio	NormeRatio	Pvalue	P_adjust	Sample
chr10	25016643	+	THNSL1	NM_024838.5	0.02965	23	5	54.84345047923322	0.21739	0.2109443865	0.00049	0.0005203460000987021	m6A.sites
chr10	25023329	+	THNSL1	XM_017016665.1	0.02965	49	20	54.84345047923322	0.40815999999999997	0.396058056	3.4000000000000004e-18	6.7425014054392804e-18	m6A.sites
chr10	25023409	+	THNSL1	XM_017016665.1	0.02965	80	72	54.84345047923322	0.9	0.8733150000000001	2.1999999999999996e-100	1.477647095545775e-99	m6A.sites
chr10	25023457	+	THNSL1	XM_017016665.1	0.02965	29	12	54.84345047923322	0.41379	0.4015211265	1.5e-11	2.3735421293368435e-11	m6A.sites
chr10	25023585	+	THNSL1	XM_017016665.1	0.02965	73	11	54.84345047923322	0.15068	0.14621233800000003	1e-05	1.196815226399248e-05	m6A.sites
chr10	25023903	+	THNSL1	XM_017016665.1	0.02965	64	62	54.84345047923322	0.96875	0.9400265625	3.499999999999999e-92	2.1779251012145743e-91	m6A.sites
chr10	25023945	+	THNSL1	XM_017016665.1	0.02965	63	36	54.84345047923322	0.57143	0.5544871005	2.2e-38	6.997794498070925e-38	m6A.sites
chr10	25023952	+	THNSL1	XM_017016665.1	0.02965	52	9	54.84345047923322	0.17307999999999998	0.167948178	2.1e-05	2.458131741999358e-05	m6A.sites
chr10	25024035	+	THNSL1	XM_017016665.1	0.02965	69	7	54.84345047923322	0.10145	0.0984420075	0.004	0.004008644016486971	m6A.sites
chr10	25024105	+	THNSL1	XM_017016665.1	0.02965	45	30	54.84345047923322	0.66667	0.6469032345	3.2e-35	9.607947870009906e-35	m6A.sites
chr10	25024169	+	THNSL1	XM_017016665.1	0.02965	74	68	54.84345047923322	0.9189200000000001	0.8916740220000001	1.8999999999999996e-96	1.2317428898529764e-95	m6A.sites
chr10	25024185	+	THNSL1	XM_017016665.1	0.02965	116	58	54.84345047923322	0.5	0.485175	2.6e-56	1.087755721035133e-55	m6A.sites
chr10	25024258	+	THNSL1	XM_017016665.1	0.02965	64	53	54.84345047923322	0.8281200000000001	0.8035662420000002	5.5999999999999986e-70	2.7708848417954374e-69	m6A.sites
chr10	25025050	+	THNSL1	XM_017016665.1	0.02965	70	8	54.84345047923322	0.11429	0.11090130150000001	0.001	0.0010285655559432705	m6A.sites
chr10	25025282	+	THNSL1	XM_017016665.1	0.02965	34	18	54.84345047923322	0.52941	0.5137129935000001	4.400000000000001e-19	8.951042789343318e-19	m6A.sites
chr10	25025670	+	THNSL1	XM_017016665.1	0.02965	23	11	54.84345047923322	0.47826	0.464079591	1.5e-11	2.3735421293368435e-11	m6A.sites
chr10	25025750	+	THNSL1	XM_017016665.1	0.02965	27	5	54.84345047923322	0.18519000000000002	0.17969911650000003	0.001	0.0010285655559432705	m6A.sites
chr10	28608253	+	WAC	XR_001747110.1	0.01986	2781	403	364.2019748653501	0.14490999999999998	0.14203208739999998	3.399999999999999e-209	4.8644188829787215e-208	m6A.sites
chr10	28611391	+	WAC	XR_001747110.1	0.01986	75	23	364.2019748653501	0.30667	0.3005795338	3.1000000000000002e-21	6.70932892116433e-21	m6A.sites
chr10	28619643	+	WAC	XR_001747110.1	0.01986	300	174	364.2019748653501	0.58	0.5684812	1.1999999999999993e-210	1.7311263073209966e-209	m6A.sites
chr10	28619693	+	WAC	XR_001747110.1	0.01986	263	143	364.2019748653501	0.54373	0.5329315222000001	9.999999999999996e-168	1.1142243164871579e-166	m6A.sites
chr10	28619700	+	WAC	XR_001747110.1	0.01986	265	54	364.2019748653501	0.20377	0.1997231278	1.8e-37	5.633367755072358e-37	m6A.sites
chr10	28619725	+	WAC	XR_001747110.1	0.01986	57	18	364.2019748653501	0.31579	0.3095184106	3.4000000000000004e-17	6.534670144161204e-17	m6A.sites
chr10	28620381	+	WAC	XR_001747110.1	0.01986	405	181	364.2019748653501	0.44691000000000003	0.4380343674	3.399999999999999e-191	4.3793164132646936e-190	m6A.sites
chr10	28655399	+	ELSE	ELSE	0.0212	18	16	48.03321326411697	0.88889	0.870045532	2.5000000000000003e-25	6.041977873869827e-25	m6A.sites
chr10	28677607	+	BAMBI	NM_012342.3	0.04799	210	184	167.7203947368421	0.8761899999999999	0.8341416419	7.199999999999997e-211	1.0400005370208763e-209	m6A.sites
chr10	28681360	+	BAMBI	NM_012342.3	0.04799	343	93	167.7203947368421	0.27114	0.2581279914	6.4e-43	2.2000888249860214e-42	m6A.sites
chr10	28681393	+	BAMBI	NM_012342.3	0.04799	355	182	167.7203947368421	0.51268	0.48807648680000004	5.499999999999998e-139	5.014127441426936e-138	m6A.sites
chr10	28682045	+	BAMBI	NM_012342.3	0.04799	239	34	167.7203947368421	0.14226	0.1354329426	1.8e-08	2.5032295174143178e-08	m6A.sites
chr10	28682218	+	BAMBI	NM_012342.3	0.04799	148	139	167.7203947368421	0.93919	0.8941182719	2.2999999999999995e-170	2.605621248815415e-169	m6A.sites
chr10	28682253	+	BAMBI	NM_012342.3	0.04799	155	145	167.7203947368421	0.93548	0.8905863148	5.899999999999998e-177	6.982872779275065e-176	m6A.sites
chr10	28682289	+	BAMBI	NM_012342.3	0.04799	170	163	167.7203947368421	0.9588200000000001	0.9128062282000001	5.499999999999998e-204	7.635876508161813e-203	m6A.sites
chr10	28682300	+	BAMBI	NM_012342.3	0.04799	132	17	167.7203947368421	0.12879000000000002	0.12260936790000002	0.00021	0.00022869370919580953	m6A.sites
chr10	28682317	+	BAMBI	NM_012342.3	0.04799	116	22	167.7203947368421	0.18966	0.1805582166	3.3e-08	4.531500756217254e-08	m6A.sites
chr10	28682325	+	BAMBI	NM_012342.3	0.04799	162	29	167.7203947368421	0.17901	0.1704193101	9.800000000000001e-10	1.442553939609528e-09	m6A.sites
chr10	28682370	+	BAMBI	NM_012342.3	0.04799	211	104	167.7203947368421	0.49288999999999994	0.46923620889999995	6.699999999999999e-78	3.618632313445947e-77	m6A.sites
chr10	28682417	+	BAMBI	NM_012342.3	0.04799	148	102	167.7203947368421	0.68919	0.6561157719	1.5999999999999996e-97	1.0472908681632898e-96	m6A.sites
chr10	28682431	+	BAMBI	NM_012342.3	0.04799	183	66	167.7203947368421	0.36066	0.34335192659999997	1.8e-39	5.8376493993880846e-39	m6A.sites
chr10	28682461	+	BAMBI	NM_012342.3	0.04799	161	87	167.7203947368421	0.54037	0.5144376437	5.499999999999999e-70	2.721529917674653e-69	m6A.sites
chr10	28682486	+	BAMBI	NM_012342.3	0.04799	47	17	167.7203947368421	0.3617	0.34434201700000006	2.5999999999999997e-11	4.077825316880107e-11	m6A.sites
chr10	28682509	+	BAMBI	NM_012342.3	0.04799	28	20	167.7203947368421	0.71429	0.6800112229	9.000000000000001e-21	1.9236838445645265e-20	m6A.sites
chr10	28682625	+	BAMBI	NM_012342.3	0.04799	62	49	167.7203947368421	0.79032	0.7523925432	1.1e-52	4.384575059276823e-52	m6A.sites
chr10	28682636	+	BAMBI	NM_012342.3	0.04799	84	18	167.7203947368421	0.21429	0.2040062229	8.199999999999999e-08	1.10436609668778e-07	m6A.sites
chr10	32160731	+	ELSE	ELSE	0.0212	53	10	48.03321326411697	0.18868	0.184679984	1.6e-07	2.122669626067388e-07	m6A.sites
chr10	35553033	+	CCNY	NM_181698.4	0.02145	139	15	174.02513966480447	0.10790999999999999	0.1055953305	3.7e-07	4.817168251893802e-07	m6A.sites
chr10	35569135	+	CCNY	NM_181698.4	0.02145	438	44	174.02513966480447	0.10046000000000001	0.09830513300000002	6.2e-17	1.181809951544465e-16	m6A.sites
chr10	35569230	+	CCNY	NM_181698.4	0.02145	76	56	174.02513966480447	0.7368399999999999	0.7210347819999999	2.5999999999999997e-76	1.380680141161373e-75	m6A.sites
chr10	35569234	+	CCNY	NM_181698.4	0.02145	76	74	174.02513966480447	0.9736799999999999	0.952794564	9.199999999999997e-121	7.325784701920584e-120	m6A.sites
chr10	35569410	+	CCNY	NM_181698.4	0.02145	113	70	174.02513966480447	0.61947	0.6061823685	1.9999999999999995e-86	1.1770314252112789e-85	m6A.sites
chr10	35569583	+	CCNY	NM_181698.4	0.02145	419	129	174.02513966480447	0.30788000000000004	0.30127597400000006	1.0999999999999998e-107	7.890685735240188e-107	m6A.sites
chr10	35569851	+	CCNY	NM_181698.4	0.02145	180	27	174.02513966480447	0.15	0.1467825	3.4e-15	6.120762325460767e-15	m6A.sites
chr10	35569905	+	CCNY	NM_181698.4	0.02145	336	34	174.02513966480447	0.10119	0.09901947450000001	1.6e-13	2.721610105848966e-13	m6A.sites
chr10	35569995	+	CCNY	NM_181698.4	0.02145	136	28	174.02513966480447	0.20588	0.20146387400000001	1.8e-19	3.704057685503075e-19	m6A.sites
chr10	35570012	+	CCNY	NM_181698.4	0.02145	176	22	174.02513966480447	0.125	0.12231875	4.5999999999999996e-11	7.145913829449305e-11	m6A.sites
chr10	35570461	+	CCNY	NM_181698.4	0.02145	33	16	174.02513966480447	0.48485	0.4744499675	1.7000000000000002e-18	3.402261016759985e-18	m6A.sites
chr10	44201812	+	ELSE	ELSE	0.0212	28	8	48.03321326411697	0.28570999999999996	0.27965294799999996	8.7e-08	1.1703137620184794e-07	m6A.sites
chr10	44201829	+	ELSE	ELSE	0.0212	29	5	48.03321326411697	0.17240999999999998	0.16875490799999998	0.00033	0.00035453658999335953	m6A.sites
chr10	45000923	+	ZNF22	NM_006963.5	0.03757	98	51	199.4378698224852	0.52041	0.5008581963000001	8.400000000000001e-46	3.0243513762235424e-45	m6A.sites
chr10	45003338	+	ZNF22	NM_006963.5	0.03757	71	15	199.4378698224852	0.21126999999999999	0.2033325861	5.2e-08	7.071904033573081e-08	m6A.sites
chr10	45003433	+	ZNF22	NM_006963.5	0.03757	87	24	199.4378698224852	0.27586	0.26549593979999997	1.1e-14	1.9457684940853453e-14	m6A.sites
chr10	45003474	+	ZNF22	NM_006963.5	0.03757	294	46	199.4378698224852	0.15646	0.1505817978	4e-16	7.426175336272573e-16	m6A.sites
chr10	45003487	+	ZNF22	NM_006963.5	0.03757	311	59	199.4378698224852	0.18971	0.18258259529999998	1.4999999999999998e-24	3.554092891120507e-24	m6A.sites
chr10	45003503	+	ZNF22	NM_006963.5	0.03757	243	78	199.4378698224852	0.32099	0.3089304057	1.3e-49	4.9541778832530464e-49	m6A.sites
chr10	45003527	+	ZNF22	NM_006963.5	0.03757	109	15	199.4378698224852	0.13760999999999998	0.13243999229999998	1.4999999999999999e-05	1.7735799809876527e-05	m6A.sites
chr10	45003540	+	ZNF22	NM_006963.5	0.03757	75	62	199.4378698224852	0.8266700000000001	0.7956120081000001	3.399999999999999e-75	1.784759465261514e-74	m6A.sites
chr10	45003846	+	ZNF22	NM_006963.5	0.03757	373	66	199.4378698224852	0.17694000000000001	0.17029236420000002	1.8e-25	4.366506206103514e-25	m6A.sites
chr10	45003984	+	ZNF22	NM_006963.5	0.03757	239	113	199.4378698224852	0.4728	0.455036904	2.3999999999999997e-93	1.5098073381084634e-92	m6A.sites
chr10	45004178	+	ZNF22	NM_006963.5	0.03757	35	7	199.4378698224852	0.2	0.19248600000000002	0.00028	0.0003022919959259649	m6A.sites
chr10	45004195	+	ZNF22	NM_006963.5	0.03757	36	17	199.4378698224852	0.47222	0.45447869459999996	2.6e-15	4.698152533548312e-15	m6A.sites
chr10	45004254	+	ZNF22	NM_006963.5	0.03757	84	9	199.4378698224852	0.10714000000000001	0.10311475020000001	0.004	0.004008644016486971	m6A.sites
chr10	45004270	+	ZNF22	NM_006963.5	0.03757	62	59	199.4378698224852	0.9516100000000001	0.9158580123000001	2.799999999999999e-80	1.550839639639639e-79	m6A.sites
chr10	45004418	+	ZNF22	NM_006963.5	0.03757	271	108	199.4378698224852	0.39852	0.3835476036	1.7e-79	9.334599877513525e-79	m6A.sites
chr10	45004434	+	ZNF22	NM_006963.5	0.03757	152	142	199.4378698224852	0.93421	0.8991117303	3.8999999999999985e-188	4.933847374919158e-187	m6A.sites
chr10	45004643	+	ZNF22	NM_006963.5	0.03757	46	33	199.4378698224852	0.71739	0.6904376577	5.9e-37	1.8304920987369515e-36	m6A.sites
chr10	45004743	+	ZNF22	NM_006963.5	0.03757	122	75	199.4378698224852	0.61475	0.5916538425	3.3999999999999997e-74	1.764825955855747e-73	m6A.sites
chr10	45004753	+	ZNF22	NM_006963.5	0.03757	161	34	199.4378698224852	0.21118	0.2032459674	2.7e-16	5.04120107247911e-16	m6A.sites
chr10	45004798	+	ZNF22	NM_006963.5	0.03757	417	68	199.4378698224852	0.16307	0.1569434601	4.4e-24	1.0297997585355507e-23	m6A.sites
chr10	45004895	+	ZNF22	NM_006963.5	0.03757	782	272	199.4378698224852	0.34783000000000003	0.3347620269	6.499999999999997e-179	7.792431333221903e-178	m6A.sites
chr10	45004931	+	ZNF22	NM_006963.5	0.03757	40	29	199.4378698224852	0.725	0.69776175	7.199999999999999e-33	2.062940307053168e-32	m6A.sites
chr10	45005010	+	ZNF22	NM_006963.5	0.03757	529	370	199.4378698224852	0.69943	0.6731524149	0.0	0.0	m6A.sites
chr10	45005117	+	ZNF22	NM_006963.5	0.03757	80	11	199.4378698224852	0.1375	0.13233412500000002	0.0002	0.00021806730140713754	m6A.sites
chr10	45005180	+	ZNF22	NM_006963.5	0.03757	551	312	199.4378698224852	0.56624	0.5449663632	4.8999999999999966e-287	1.0304701915559023e-285	m6A.sites
chr10	45005445	+	ELSE	ELSE	0.0212	35	6	48.03321326411697	0.17143	0.167795684	8.7e-05	9.74172369112604e-05	m6A.sites
chr10	45006854	+	ELSE	ELSE	0.0212	21	6	48.03321326411697	0.28570999999999996	0.27965294799999996	3.7000000000000006e-06	4.549602848065099e-06	m6A.sites
chr10	45006921	+	ELSE	ELSE	0.0212	26	25	48.03321326411697	0.96154	0.941155352	3.6999999999999997e-41	1.2351069639006529e-40	m6A.sites
chr10	45006929	+	ELSE	ELSE	0.0212	25	13	48.03321326411697	0.52	0.508976	7.200000000000001e-16	1.3254245872187527e-15	m6A.sites
chr10	45006953	+	ELSE	ELSE	0.0212	28	17	48.03321326411697	0.60714	0.594268632	6.1000000000000005e-22	1.346607197816854e-21	m6A.sites
chr10	45007036	+	ELSE	ELSE	0.0212	24	10	48.03321326411697	0.41667	0.407836596	2.7e-11	4.232042802406725e-11	m6A.sites
chr10	48010435	-	AGAP12P	NR_029396.2	0.036289999999999996	28	16	74.4	0.57143	0.5506928053	1.8000000000000002e-16	3.3804238160903494e-16	m6A.sites
chr10	48010753	-	AGAP12P	NR_029396.2	0.036289999999999996	34	31	74.4	0.91176	0.8786722296	1.1999999999999999e-41	4.039087112265169e-41	m6A.sites
chr10	49458862	-	ERCC6	NM_000124.4	0.02147	23	21	40.3035175879397	0.91304	0.8934370312	2.3e-33	6.654453901281379e-33	m6A.sites
chr10	49458874	-	ERCC6	NM_000124.4	0.02147	31	7	40.3035175879397	0.22580999999999998	0.22096185929999998	3.5000000000000004e-06	4.309366864074615e-06	m6A.sites
chr10	49458893	-	ERCC6	NM_000124.4	0.02147	38	33	40.3035175879397	0.8684200000000001	0.8497750226	4e-50	1.5365538417594972e-49	m6A.sites
chr10	49458947	-	ERCC6	NM_000124.4	0.02147	41	7	40.3035175879397	0.17073	0.1670644269	2.5e-05	2.9119009857043106e-05	m6A.sites
chr10	49458999	-	ERCC6	NM_000124.4	0.02147	62	16	40.3035175879397	0.25806	0.2525194518	2.2e-13	3.724225879539304e-13	m6A.sites
chr10	49459028	-	ERCC6	NM_000124.4	0.02147	68	34	40.3035175879397	0.5	0.489265	2.7e-38	8.576032179496642e-38	m6A.sites
chr10	49459164	-	ERCC6	NM_000124.4	0.02147	86	16	40.3035175879397	0.18605	0.1820555065	4.7e-11	7.298888576150576e-11	m6A.sites
chr10	49488248	+	ELSE	ELSE	0.0212	20	17	48.03321326411697	0.85	0.8319799999999999	3.7999999999999996e-26	9.374056495620672e-26	m6A.sites
chr10	55599236	+	MTRNR2L5	NM_001190478.2	0.01434	53	7	161.29850746268656	0.13208	0.1301859728	1.1e-05	1.3127074182528062e-05	m6A.sites
chr10	59652062	-	SLC16A9	NM_001323977.1	0.02363	85	11	49.89827586206896	0.12941	0.1263520417	5.5e-06	6.6949013995270795e-06	m6A.sites
chr10	59652407	-	SLC16A9	NM_001323977.1	0.02363	51	26	49.89827586206896	0.5098	0.497753426	7.200000000000001e-29	1.8948531731957e-28	m6A.sites
chr10	59652542	-	SLC16A9	NM_001323977.1	0.02363	58	32	49.89827586206896	0.55172	0.5386828564	1.1e-36	3.39350394265233e-36	m6A.sites
chr10	59652804	-	SLC16A9	NM_001323977.1	0.02363	65	8	49.89827586206896	0.12308	0.12017161959999999	0.00015	0.00016503819565172928	m6A.sites
chr10	59653706	-	SLC16A9	NM_001323977.1	0.02363	59	21	49.89827586206896	0.35593	0.3475193741	1.5e-19	3.0932226130123527e-19	m6A.sites
chr10	59653762	-	SLC16A9	NM_001323977.1	0.02363	75	63	49.89827586206896	0.84	0.8201508	6.6999999999999995e-90	4.080897022192029e-89	m6A.sites
chr10	59653816	-	SLC16A9	NM_001323977.1	0.02363	71	11	49.89827586206896	0.15492999999999998	0.15126900409999997	8.9e-07	1.134056824439957e-06	m6A.sites
chr10	59653921	-	SLC16A9	NM_001323977.1	0.02363	37	6	49.89827586206896	0.16216	0.15832815919999998	0.00022	0.00023923155836083303	m6A.sites
chr10	59653932	-	SLC16A9	NM_001323977.1	0.02363	44	19	49.89827586206896	0.43182	0.42161609339999995	1e-19	2.0715186522262333e-19	m6A.sites
chr10	59653940	-	SLC16A9	NM_001323977.1	0.02363	45	5	49.89827586206896	0.11110999999999999	0.10848447069999999	0.004	0.004008644016486971	m6A.sites
chr10	59654076	-	SLC16A9	NM_001323977.1	0.02363	35	5	49.89827586206896	0.14286	0.13948421819999998	0.001	0.0010285655559432705	m6A.sites
chr10	59654289	-	SLC16A9	NM_001323977.1	0.02363	17	10	49.89827586206896	0.58824	0.5743398888	9.1e-13	1.5071456939879772e-12	m6A.sites
chr10	59654528	-	SLC16A9	NM_001323977.1	0.02363	71	53	49.89827586206896	0.74648	0.7288406776	1.2999999999999998e-70	6.477093174029823e-70	m6A.sites
chr10	63521403	+	REEP3	XM_011539501.2	0.01715	32	6	62.30095541401275	0.1875	0.184284375	1.6e-05	1.8880837085337297e-05	m6A.sites
chr10	65570536	+	ELSE	ELSE	0.0212	76	8	48.03321326411697	0.10525999999999999	0.10302848799999999	0.00021	0.00022869370919580953	m6A.sites
chr10	65585601	+	ELSE	ELSE	0.0212	49	7	48.03321326411697	0.14286	0.13983136799999998	7.6e-05	8.545318876551275e-05	m6A.sites
chr10	69507010	+	TSPAN15	NR_147091.1	0.01958	320	93	181.84615384615384	0.29063	0.28493946459999997	4.599999999999999e-79	2.5152425482174164e-78	m6A.sites
chr10	69507084	+	TSPAN15	NR_147091.1	0.01958	362	50	181.84615384615384	0.13812	0.1354156104	7.5e-27	1.8819003918093195e-26	m6A.sites
chr10	69593038	+	ELSE	ELSE	0.0212	16	14	48.03321326411697	0.875	0.85645	4.299999999999999e-22	9.531296805628521e-22	m6A.sites
chr10	71212541	+	UNC5B	XR_002956966.1	0.01999	30	11	359.5265095729013	0.36667	0.3593402667	7.8e-12	1.248593023515321e-11	m6A.sites
chr10	71212570	+	UNC5B	XR_002956966.1	0.01999	156	25	359.5265095729013	0.16025999999999999	0.1570564026	1.5e-15	2.731714851552185e-15	m6A.sites
chr10	71212653	+	UNC5B	XR_002956966.1	0.01999	228	116	359.5265095729013	0.50877	0.49859968769999996	1.7999999999999995e-131	1.5565735642808338e-130	m6A.sites
chr10	71285296	+	ELSE	ELSE	0.0212	37	10	48.03321326411697	0.27026999999999995	0.26454027599999996	3.8e-09	5.451164992233385e-09	m6A.sites
chr10	71285307	+	ELSE	ELSE	0.0212	36	6	48.03321326411697	0.16667	0.16313659600000002	0.0001	0.00011134056358725461	m6A.sites
chr10	71291690	+	UNC5B	XR_002956966.1	0.01999	715	88	359.5265095729013	0.12308	0.1206196308	3.4e-41	1.135632615680735e-40	m6A.sites
chr10	71294449	+	ELSE	ELSE	0.0212	18	5	48.03321326411697	0.27778	0.271891064	2.8999999999999997e-05	3.362516098091938e-05	m6A.sites
chr10	71296230	+	UNC5B	XR_002956966.1	0.01999	50	5	359.5265095729013	0.1	0.098001	0.003	0.003022530726910921	m6A.sites
chr10	71298087	+	UNC5B	XR_002956966.1	0.01999	265	45	359.5265095729013	0.16981	0.1664154981	7.9e-28	2.0297481791044777e-27	m6A.sites
chr10	71299186	+	UNC5B	XR_002956966.1	0.01999	257	33	359.5265095729013	0.1284	0.125833284	4.8e-17	9.181215499079975e-17	m6A.sites
chr10	71299270	+	UNC5B	XR_002956966.1	0.01999	338	250	359.5265095729013	0.73964	0.7248545964	0.0	0.0	m6A.sites
chr10	71299288	+	UNC5B	XR_002956966.1	0.01999	234	140	359.5265095729013	0.59829	0.5863301829	3.099999999999999e-172	3.5551612215530556e-171	m6A.sites
chr10	71299305	+	UNC5B	XR_002956966.1	0.01999	106	54	359.5265095729013	0.50943	0.49924649430000007	3.8999999999999995e-62	1.7582193588937772e-61	m6A.sites
chr10	71299453	+	UNC5B	XR_002956966.1	0.01999	568	59	359.5265095729013	0.10387	0.10179363870000001	2.4e-24	5.655226185131243e-24	m6A.sites
chr10	75025027	+	KAT6B	XM_005269664.2	0.03482	23	5	80.83776301218161	0.21739	0.20982048020000002	0.001	0.0010285655559432705	m6A.sites
chr10	75028534	+	KAT6B	XM_005269664.2	0.03482	44	15	80.83776301218161	0.34091	0.3290395138	1.1999999999999999e-11	1.905728666952042e-11	m6A.sites
chr10	75028634	+	KAT6B	XM_005269664.2	0.03482	31	7	80.83776301218161	0.22580999999999998	0.2179472958	7.8e-05	8.763784559956139e-05	m6A.sites
chr10	75029196	+	KAT6B	XM_005269664.2	0.03482	71	58	80.83776301218161	0.8169	0.788455542	9.799999999999998e-72	4.94745606831992e-71	m6A.sites
chr10	75029206	+	KAT6B	XM_005269664.2	0.03482	97	11	80.83776301218161	0.1134	0.10945141200000001	0.00057	0.000602683062257383	m6A.sites
chr10	75029251	+	KAT6B	XM_005269664.2	0.03482	179	179	80.83776301218161	1.0	0.96518	9.599999999999994e-262	1.8005041401551456e-260	m6A.sites
chr10	75029308	+	KAT6B	XM_005269664.2	0.03482	152	35	80.83776301218161	0.23026	0.2222423468	5.3e-19	1.0759457521581206e-18	m6A.sites
chr10	75029437	+	KAT6B	XM_005269664.2	0.03482	117	14	80.83776301218161	0.11965999999999999	0.11549343879999999	6.1e-05	6.90703336718639e-05	m6A.sites
chr10	75029445	+	KAT6B	XM_005269664.2	0.03482	125	80	80.83776301218161	0.64	0.6177152	9.999999999999999e-84	5.732908829328075e-83	m6A.sites
chr10	75029506	+	KAT6B	XM_005269664.2	0.03482	90	9	80.83776301218161	0.1	0.096518	0.004	0.004008644016486971	m6A.sites
chr10	75029545	+	KAT6B	XM_005269664.2	0.03482	104	19	80.83776301218161	0.18269000000000002	0.17632873420000003	3.4000000000000003e-09	4.88860186026621e-09	m6A.sites
chr10	75029815	+	KAT6B	XM_005269664.2	0.03482	86	17	80.83776301218161	0.19767	0.19078713060000002	6.5e-09	9.232467952526174e-09	m6A.sites
chr10	75029830	+	KAT6B	XM_005269664.2	0.03482	97	19	80.83776301218161	0.19588	0.18905945840000002	1e-09	1.470294019173084e-09	m6A.sites
chr10	75029860	+	KAT6B	XM_005269664.2	0.03482	72	21	80.83776301218161	0.29167	0.2815140506	3.3000000000000005e-14	5.750141305844152e-14	m6A.sites
chr10	75030145	+	KAT6B	XM_005269664.2	0.03482	203	41	80.83776301218161	0.20197	0.19493740460000003	9.6e-20	1.990555041628122e-19	m6A.sites
chr10	75030229	+	KAT6B	XM_005269664.2	0.03482	122	89	80.83776301218161	0.72951	0.7041084618	3.5999999999999994e-101	2.436295131463077e-100	m6A.sites
chr10	75030281	+	KAT6B	XM_005269664.2	0.03482	135	50	80.83776301218161	0.37037	0.3574737166	2e-37	6.255021656347199e-37	m6A.sites
chr10	75030294	+	KAT6B	XM_005269664.2	0.03482	88	13	80.83776301218161	0.14773	0.1425860414	1.1e-05	1.3127074182528062e-05	m6A.sites
chr10	75030302	+	KAT6B	XM_005269664.2	0.03482	56	10	80.83776301218161	0.17857	0.1723521926	2.1e-05	2.458131741999358e-05	m6A.sites
chr10	75030345	+	KAT6B	XM_005269664.2	0.03482	236	174	80.83776301218161	0.73729	0.7116175622	1.2999999999999995e-197	1.740280577329849e-196	m6A.sites
chr10	75030358	+	KAT6B	XM_005269664.2	0.03482	164	31	80.83776301218161	0.18902	0.1824383236	1.8000000000000002e-14	3.1620720058780315e-14	m6A.sites
chr10	75030477	+	KAT6B	XM_005269664.2	0.03482	308	66	80.83776301218161	0.21429	0.20682842220000003	2.2e-32	6.238469749482757e-32	m6A.sites
chr10	75030560	+	KAT6B	XM_005269664.2	0.03482	125	119	80.83776301218161	0.9520000000000001	0.9188513600000001	1.0999999999999997e-164	1.2001668187810564e-163	m6A.sites
chr10	75030669	+	KAT6B	XM_005269664.2	0.03482	195	189	80.83776301218161	0.9692299999999999	0.9354814114	1.3999999999999993e-265	2.671845676274943e-264	m6A.sites
chr10	75030696	+	KAT6B	XM_005269664.2	0.03482	141	141	80.83776301218161	1.0	0.96518	2.499999999999999e-206	3.5199077406268386e-205	m6A.sites
chr10	75030721	+	KAT6B	XM_005269664.2	0.03482	109	34	80.83776301218161	0.31193000000000004	0.3010685974	3.9e-23	8.899898189685342e-23	m6A.sites
chr10	75030772	+	KAT6B	XM_005269664.2	0.03482	65	27	80.83776301218161	0.41538	0.40091646840000006	1.7e-22	3.810699627060025e-22	m6A.sites
chr10	75030778	+	KAT6B	XM_005269664.2	0.03482	64	47	80.83776301218161	0.73438	0.7088088884000001	2.2e-54	8.973609584107365e-54	m6A.sites
chr10	75030784	+	KAT6B	XM_005269664.2	0.03482	66	54	80.83776301218161	0.81818	0.7896909724000001	5.899999999999999e-67	2.8196692948362014e-66	m6A.sites
chr10	75030832	+	KAT6B	XM_005269664.2	0.03482	98	96	80.83776301218161	0.97959	0.9454806762	4.599999999999998e-137	4.1311494156928196e-136	m6A.sites
chr10	75030942	+	KAT6B	XM_005269664.2	0.03482	98	11	80.83776301218161	0.11224	0.10833180320000001	0.00063	0.0006640253633304434	m6A.sites
chr10	75030980	+	KAT6B	XM_005269664.2	0.03482	95	36	80.83776301218161	0.37895	0.36575496100000005	8.4e-28	2.1571572125884642e-27	m6A.sites
chr10	75030997	+	KAT6B	XM_005269664.2	0.03482	110	55	80.83776301218161	0.5	0.48259	9.099999999999998e-50	3.4772853033101285e-49	m6A.sites
chr10	75031090	+	KAT6B	XM_005269664.2	0.03482	97	47	80.83776301218161	0.48453999999999997	0.4676683172	6.3e-42	2.1300164980202374e-41	m6A.sites
chr10	75031119	+	KAT6B	XM_005269664.2	0.03482	39	6	80.83776301218161	0.15385	0.148492943	0.002	0.0020306706491324926	m6A.sites
chr10	75031312	+	KAT6B	XM_005269664.2	0.03482	122	115	80.83776301218161	0.9426200000000001	0.9097979716000002	1.0999999999999997e-157	1.142414691828756e-156	m6A.sites
chr10	75032342	+	KAT6B	XM_005269664.2	0.03482	48	19	80.83776301218161	0.39583	0.38204719940000004	8.6e-16	1.5787160674981658e-15	m6A.sites
chr10	76496168	+	ELSE	ELSE	0.0212	22	19	48.03321326411697	0.86364	0.8453308319999999	2.3e-29	6.120372729183928e-29	m6A.sites
chr10	77733219	+	LOC399783	LOC399783	0.01668	38	8	28.475	0.21053000000000002	0.2070183596	1.9e-07	2.511487947514559e-07	m6A.sites
